title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Koh Tacos,here:pds:place:116w63u5-4345d6f87ffe9f9bc62b9ba44b232145,en,here:cm:ontology:restaurant,"{'label': 'Koh Tacos, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.37455, 'lng': 103.85065}","[{'lat': 13.37459, 'lng': 103.85052}]",87798,"[{'id': '100-1000-0009', 'name': 'Fast Food', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}]","[{'id': '301-000', 'name': 'French', 'primary': True}, {'id': '800-050', 'name': 'Fast Food'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '27126272'}]","[{'phone': [{'value': '+85510572563'}], 'www': [{'value': 'https://facebook.com/kohtacos'}]}]","[{'text': ['Mon-Sun: 11:00 - 15:00, 18:00 - 23:00'], 'isOpen': True, 'structured': [{'start': 'T110000', 'duration': 'PT04H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}, {'start': 'T180000', 'duration': 'PT05H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Jayatataka,here:pds:place:116w63us-8f9bc77047eaeed10b5a41abae6dc776,en,here:cm:ontology:temple,"{'label': 'Jayatataka, 171205 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'នគរធំ', 'postalCode': '171205'}","{'lat': 13.46385, 'lng': 103.89465}","[{'lat': 13.46385, 'lng': 103.89479}]",13699,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
Angkor Wat Temple,here:pds:place:116w63uk-92dc6d4214804214b224de5f149921f3,en,here:cm:ontology:temple,"{'label': 'Angkor Wat Temple, 171205 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'នគរធំ', 'postalCode': '171205'}","{'lat': 13.43281, 'lng': 103.9061}","[{'lat': 13.43268, 'lng': 103.90611}]",14706,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,[{'www': [{'value': 'http://www.angkorenterprise.gov.kh'}]}],Not Available,Siem Reap
ប្រាសាទបាពួន,here:pds:place:116w63u7-f85c91aaa4414eac87e98cff62460c5b,km,here:cm:ontology:temple,"{'label': 'ប្រាសាទបាពួន, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.45615, 'lng': 103.85897}","[{'lat': 13.45615, 'lng': 103.85897}]",17533,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3000-0023', 'name': 'Tourist Attraction'}]",,"[{'supplier': {'id': 'core'}, 'id': '1216359243'}, {'supplier': {'id': 'tripadvisor'}, 'id': '618884'}]",Not Available,"[{'categories': [{'id': '300-3000-0023'}], 'text': ['ច័ន្ទ-អាទិត្យ: 05:00 - 18:00'], 'isOpen': True, 'structured': [{'start': 'T050000', 'duration': 'PT13H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
ប្រាសាទភ្នំបាខែង,here:pds:place:116w63u7-c08542fdf850296c8ee5f45561ff472d,km,here:cm:ontology:temple,"{'label': 'ប្រាសាទភ្នំបាខែង, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.42426, 'lng': 103.85923}","[{'lat': 13.42426, 'lng': 103.8594}]",19272,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216359247'}]",Not Available,Not Available,Siem Reap
ប្រាសាទលលៃ,here:pds:place:116w63gy-6c7fed4fded80c9981a03745e82eb777,km,here:cm:ontology:temple,"{'label': 'ប្រាសាទលលៃ, 170501 ប្រាសាទបាគង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ប្រាសាទបាគង', 'district': 'បាគង', 'postalCode': '170501'}","{'lat': 13.34887, 'lng': 103.97724}","[{'lat': 13.34887, 'lng': 103.97724}]",19553,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358703'}]",Not Available,Not Available,Siem Reap
ប្រាសាទអង្គរវត្ត,here:pds:place:116jx7ps-1a6d7b784c3e0a722c3aa0d4a00c37a7,km,here:cm:ontology:temple,"{'label': 'ប្រាសាទអង្គរវត្ត, 171205 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'នគរធំ', 'postalCode': '171205'}","{'lat': 13.4059, 'lng': 103.86655}","[{'lat': 13.4059, 'lng': 103.86655}]",19892,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216359194'}]",Not Available,Not Available,Siem Reap
វត្តព្រះគោ,here:pds:place:116jx7ps-1b2b6c4db27f0ca898a4faa6caa84f26,km,here:cm:ontology:temple,"{'label': 'វត្តព្រះគោ, 170501 ប្រាសាទបាគង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ប្រាសាទបាគង', 'district': 'បាគង', 'postalCode': '170501'}","{'lat': 13.34492, 'lng': 103.97408}","[{'lat': 13.34492, 'lng': 103.97408}]",20043,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358585'}]",Not Available,Not Available,Siem Reap
ប្រាសាទបាពួន,here:pds:place:116w63gy-bef1a9027f911096fef3178553832e5b,km,here:cm:ontology:temple,"{'label': 'ប្រាសាទបាពួន, ផ្លូវ 33អា, 170501 ប្រាសាទបាគង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ប្រាសាទបាគង', 'district': 'បាគង', 'street': 'ផ្លូវ 33អា', 'postalCode': '170501'}","{'lat': 13.33409, 'lng': 103.97557}","[{'lat': 13.33409, 'lng': 103.97557}]",21204,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358588'}]",Not Available,Not Available,Siem Reap
Wat Svai,here:pds:place:116w63u5-6861f2895ef64d86847e16284354516c,en,here:cm:ontology:temple,"{'label': 'Wat Svai, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201'}","{'lat': 13.36153, 'lng': 103.86114}","[{'lat': 13.36166, 'lng': 103.86117}]",23790,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
Samrohs Banteay Srei,here:pds:place:116w63u5-90dba8480d4f4cb38d8075b6338512dd,en,here:cm:ontology:temple,"{'label': 'Samrohs Banteay Srei, អេអេច21, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'អេអេច21', 'postalCode': '171202'}","{'lat': 13.3667, 'lng': 103.85}","[{'lat': 13.36671, 'lng': 103.85001}]",24185,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
Buddhist Foreign Language Association,here:pds:place:116w63u5-6b7a28b661234488a40938b7029ecf6d,en,here:cm:ontology:temple,"{'label': 'Buddhist Foreign Language Association, ផ្លូវជាតិ 6, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវជាតិ 6', 'postalCode': '171202'}","{'lat': 13.3667, 'lng': 103.85}","[{'lat': 13.36671, 'lng': 103.85001}]",24185,"[{'id': '700-7200-0269', 'name': 'Organizations and Societies', 'primary': True}, {'id': '300-3200-0031', 'name': 'Temple'}, {'id': '800-8200-0000', 'name': 'Education Facility'}]",,Not Available,[{'www': [{'value': 'https://bflacambodia.wordpress.com'}]}],Not Available,Siem Reap
Preah Promh Rath Pagoda,here:pds:place:116httek-9f7079cd078b09db0602d7ec7f8059c9,en,here:cm:ontology:temple,"{'label': 'Preah Promh Rath Pagoda, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.35507, 'lng': 103.85681}","[{'lat': 13.3552, 'lng': 103.85685}]",24639,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}]",,Not Available,Not Available,Not Available,Siem Reap
Wat Bo,here:pds:place:116w63gg-b24454936e7f43eab689db2623e3e1bb,en,here:cm:ontology:temple,"{'label': 'Wat Bo, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.35222, 'lng': 103.85597}","[{'lat': 13.35229, 'lng': 103.85585}]",24939,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
វត្តអធ្វា,here:pds:place:116jx7ps-b1a296eb25bf063cdc68f29c443f6f0c,km,here:cm:ontology:temple,"{'label': 'វត្តអធ្វា, 171209 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សៀមរាប', 'postalCode': '171209'}","{'lat': 13.32306, 'lng': 103.84128}","[{'lat': 13.32306, 'lng': 103.84128}]",28449,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216359290'}]",Not Available,Not Available,Siem Reap
Rong Damrei Temple,here:pds:place:116w63wn-cf8efc814afc6174c933767be378f754,en,here:cm:ontology:temple,"{'label': 'Rong Damrei Temple, 171104 អង្គរជុំ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'អង្គរជុំ', 'district': 'គោល', 'postalCode': '171104'}","{'lat': 13.73338, 'lng': 103.64518}","[{'lat': 13.73316, 'lng': 103.64533}]",45510,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
Phnea Kol Temple,here:pds:place:116w63wn-cf7177aea33392685c97c58ff939987a,en,here:cm:ontology:temple,"{'label': 'Phnea Kol Temple, 171104 អង្គរជុំ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'អង្គរជុំ', 'district': 'គោល', 'postalCode': '171104'}","{'lat': 13.73374, 'lng': 103.64049}","[{'lat': 13.73278, 'lng': 103.64055}]",45966,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Siem Reap
Kampong Phluk Floating Village,here:pds:place:116w63gj-3ff6012e4e4e284ea318a52094cc6d84,en,here:cm:ontology:tourist_attraction,"{'label': 'Kampong Phluk Floating Village, ផ្លូវ 206, 170503 ប្រាសាទបាគង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ប្រាសាទបាគង', 'district': 'កំពង់ភ្លុក', 'street': 'ផ្លូវ 206', 'postalCode': '170503'}","{'lat': 13.20716, 'lng': 103.97357}","[{'lat': 13.20716, 'lng': 103.97371}]",206346,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '13424800'}]","[{'phone': [{'value': '+85517930694'}], 'www': [{'value': 'https://www.facebook.com/Kampongphlouk'}]}]","[{'text': ['Mon-Sun: 09:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T090000', 'duration': 'PT14H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Siem Reap Quad Bike Adventure Atv Tours,here:pds:place:116w63gg-691a042e7420453d8b71b7b797a31b5e,en,here:cm:ontology:tourist_attraction,"{'label': 'Siem Reap Quad Bike Adventure Atv Tours, 171206 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ជ្រាវ', 'postalCode': '171206'}","{'lat': 13.32161, 'lng': 103.87448}","[{'lat': 13.3216, 'lng': 103.87452}]",222648,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '2390571'}]","[{'phone': [{'value': '+855979651451'}], 'www': [{'value': 'http://www.srquadbikeadventure.com'}]}]","[{'text': ['Mon-Sun: 07:00 - 20:00'], 'isOpen': False, 'structured': [{'start': 'T070000', 'duration': 'PT13H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Pub Street,here:pds:place:116aabd1-9fbd0d5a949a0218feb86a260c67ef9d,en,here:cm:ontology:tourist_attraction,"{'label': 'Pub Street, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.35216, 'lng': 103.86105}","[{'lat': 13.35217, 'lng': 103.86105}]",226324,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '1997901'}]",Not Available,"[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
King's Road Angkor,here:pds:place:116aabd1-3644f2f6292508e6906fddbb841c109e,en,here:cm:ontology:tourist_attraction,"{'label': ""King's Road Angkor, ផ្លូវ 7 មករ, 171204 សៀមរាប, កម្ពុជា"", 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'street': 'ផ្លូវ 7 មករ', 'postalCode': '171204'}","{'lat': 13.35288, 'lng': 103.85705}","[{'lat': 13.35275, 'lng': 103.857}]",226604,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}, {'id': '700-7200-0344', 'name': 'Property Management'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '6556656'}]",[{'phone': [{'value': '+85593811800'}]}],"[{'categories': [{'id': '300-3000-0023'}], 'text': ['Mon-Sun: 07:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T070000', 'duration': 'PT16H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Wat Preah Prom Rath,here:pds:place:116aabd1-3a943b13502107ecff6032f0b1d4f940,en,here:cm:ontology:tourist_attraction,"{'label': 'Wat Preah Prom Rath, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.3548, 'lng': 103.85735}","[{'lat': 13.35485, 'lng': 103.85722}]",226775,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '4674851'}]",[{'www': [{'value': 'http://www.siemreappost.com/preah-prohm-rath'}]}],Not Available,Siem Reap
Hor Sopheak,here:pds:place:116w63gg-32baab5131ac841bfe113b37f42e7c06,en,here:cm:ontology:tourist_attraction,"{'label': 'Hor Sopheak, ផ្លូវ ស្ទឹងថ្មី, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវ ស្ទឹងថ្មី', 'postalCode': '171202'}","{'lat': 13.35223, 'lng': 103.84859}","[{'lat': 13.35224, 'lng': 103.84856}]",226985,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '21027975'}]","[{'phone': [{'value': '+85569510141'}], 'www': [{'value': 'http://www.kohker-bengmealea.com'}]}]",Not Available,Siem Reap
Quad Adventure Cambodia Siem Reap,here:pds:place:116w63gg-dbef622bb60e47b9bc68f55fa70bba0f,en,here:cm:ontology:tourist_attraction,"{'label': 'Quad Adventure Cambodia Siem Reap, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.34791, 'lng': 103.83794}","[{'lat': 13.34779, 'lng': 103.83791}]",227131,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '1102505'}]","[{'phone': [{'value': '+85517784727'}], 'www': [{'value': 'http://www.quad-adventure-cambodia.com'}]}]","[{'text': ['Mon-Sun: 07:00 - 18:00'], 'isOpen': False, 'structured': [{'start': 'T070000', 'duration': 'PT11H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
House of Peace Preah Sihanouk Santereach,here:pds:place:116w63u5-cc2445512af14e3c83ae1f06e1af5b56,en,here:cm:ontology:tourist_attraction,"{'label': 'House of Peace Preah Sihanouk Santereach, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.36539, 'lng': 103.85247}","[{'lat': 13.36539, 'lng': 103.85233}]",228061,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '7382113'}]","[{'phone': [{'value': '+85517772111'}], 'www': [{'value': 'http://house-of-peace.de'}]}]",Not Available,Siem Reap
New Hope Cambodia,here:pds:place:116w63u5-c03a34d9615948eaa86394cdd474ee0e,en,here:cm:ontology:tourist_attraction,"{'label': 'New Hope Cambodia, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201'}","{'lat': 13.38019, 'lng': 103.86708}","[{'lat': 13.38032, 'lng': 103.8671}]",228748,"[{'id': '800-8200-0000', 'name': 'Education Facility', 'primary': True}, {'id': '300-3000-0023', 'name': 'Tourist Attraction'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '4582489'}]","[{'phone': [{'value': '+85517503123'}], 'www': [{'value': 'www.newhopecambodia.com'}]}]",Not Available,Siem Reap
Jayav Art,here:pds:place:116aabd1-525eeff4fe490719fe9b2ae72f3d2ea6,en,here:cm:ontology:tourist_attraction,"{'label': 'Jayav Art, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201'}","{'lat': 13.3807, 'lng': 103.86239}","[{'lat': 13.3807, 'lng': 103.86253}]",229040,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}, {'id': '300-3000-0024', 'name': 'Gallery'}, {'id': '600-6900-0103', 'name': 'Gift, Antique & Art'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '7385000'}]","[{'phone': [{'value': '+85589787345'}], 'www': [{'value': 'http://www.facebook.com/JayavArt'}]}]","[{'text': ['Mon-Sun: 09:00 - 18:00'], 'isOpen': False, 'structured': [{'start': 'T090000', 'duration': 'PT09H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Angkor Eye,here:pds:place:116w63u4-393539af968544939571a6ecdb3cb103,en,here:cm:ontology:tourist_attraction,"{'label': 'Angkor Eye, អេអេច21, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'អេអេច21', 'postalCode': '171202'}","{'lat': 13.37692, 'lng': 103.83323}","[{'lat': 13.37703, 'lng': 103.83331}]",230192,"[{'id': '300-3000-0023', 'name': 'Tourist Attraction', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '19794248'}]","[{'phone': [{'value': '+85598261888'}], 'www': [{'value': 'http://angkoreye.com'}]}]","[{'text': ['Mon-Sun: 14:00 - 20:00'], 'isOpen': False, 'structured': [{'start': 'T140000', 'duration': 'PT06H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
