title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Wat Thann,here:pds:place:116w649g-65aa2c8fd67f462b84a947a4581d0366,en,here:cm:ontology:temple,"{'label': 'Wat Thann, ផ្លូវ 242, 120207 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ចតុមុខ', 'street': 'ផ្លូវ 242', 'postalCode': '120207'}","{'lat': 11.5574, 'lng': 104.92174}","[{'lat': 11.5574, 'lng': 104.92174}]",6390,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3200-0000', 'name': 'Religious Place'}]",,Not Available,Not Available,Not Available,Phnom Penh
វត្តភ្នំ,here:pds:place:116w649g-01280c3cca1a4d1cad0a3aa1b66c0d9b,km,here:cm:ontology:temple,"{'label': 'វត្តភ្នំ, មហាវិថី ព្រះនរោត្តម, 120210 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ស្រះចក', 'street': 'មហាវិថី ព្រះនរោត្តម', 'postalCode': '120210'}","{'lat': 11.57673, 'lng': 104.92244}","[{'lat': 11.57684, 'lng': 104.92234}]",6434,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3200-0000', 'name': 'Religious Place'}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358919'}, {'supplier': {'id': 'tripadvisor'}, 'id': '469303'}]",Not Available,"[{'categories': [{'id': '300-3200-0000'}], 'text': ['ច័ន្ទ-សុក្រ: 08:00 - 18:00', 'សៅរ៍, អាទិត្យ: 08:00 - 19:00'], 'isOpen': False, 'structured': [{'start': 'T080000', 'duration': 'PT10H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR'}, {'start': 'T080000', 'duration': 'PT11H00M', 'recurrence': 'FREQ:DAILY;BYDAY:SA,SU'}]}]",Phnom Penh
វត្ត កំពែង,here:pds:place:116w6493-f261bc84f82d4c6a43966af2ef7b07be,km,here:cm:ontology:temple,"{'label': 'វត្ត កំពែង, 120909 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ពោធិ៍សែនជ័យ', 'subdistrict': 'ចោមចៅ', 'postalCode': '120909'}","{'lat': 11.5115, 'lng': 104.84942}","[{'lat': 11.5115, 'lng': 104.84942}]",6469,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232151698'}]",Not Available,Not Available,Phnom Penh
Wat Phnom Temple,here:pds:place:116w649g-d7a1a74e47cf4bd0af3b4841841f36fa,en,here:cm:ontology:temple,"{'label': 'Wat Phnom Temple, មហាវិថី ព្រះនរោត្តម 41, 120203 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ផ្សារកណ្ដាលទី បី', 'street': 'មហាវិថី ព្រះនរោត្តម', 'postalCode': '120203', 'houseNumber': '41'}","{'lat': 11.56965, 'lng': 104.92423}","[{'lat': 11.5697, 'lng': 104.92441}]",6557,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,Not Available,Not Available,Phnom Penh
វត្ត ទួលសន្តិវ័ន,here:pds:place:116w64d5-fe61a4d549d9cea6d1e7742986d4316b,km,here:cm:ontology:temple,"{'label': 'វត្ត ទួលសន្តិវ័ន, 120703 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ឫស្សីកែវ', 'subdistrict': 'ឫស្សីកែវ', 'postalCode': '120703'}","{'lat': 11.61043, 'lng': 104.90588}","[{'lat': 11.61033, 'lng': 104.90579}]",6567,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232259890'}]",Not Available,Not Available,Phnom Penh
សម្លេងព្រះធម៍,here:pds:place:116w649e-4c1d840128704520ae4accb5fb6cff49,km,here:cm:ontology:temple,"{'label': 'សម្លេងព្រះធម៍, ផ្លូវ 302, 120102 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'បឹងកេងកងទី មួយ', 'street': 'ផ្លូវ 302', 'postalCode': '120102'}","{'lat': 11.55268, 'lng': 104.92257}","[{'lat': 11.55246, 'lng': 104.92261}]",6593,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,Not Available,[{'phone': [{'value': '+85515955221'}]}],Not Available,Phnom Penh
វត្តសុវណ្ណមុនីសាគរសំរោងអណ្តែត,here:pds:place:116w649e-d9a12aba70388878fe6676651959cf03,km,here:cm:ontology:temple,"{'label': 'វត្តសុវណ្ណមុនីសាគរសំរោងអណ្តែត, ផ្លូវ 274, 120102 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'បឹងកេងកងទី មួយ', 'street': 'ផ្លូវ 274', 'postalCode': '120102'}","{'lat': 11.55572, 'lng': 104.92352}","[{'lat': 11.55598, 'lng': 104.92351}]",6616,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232255061'}]",Not Available,Not Available,Phnom Penh
វត្តតាំងកសាងខាងត្បូង,here:pds:place:116w649e-307b01c50adb0121d176cf1e0b1b62db,km,here:cm:ontology:temple,"{'label': 'វត្តតាំងកសាងខាងត្បូង, ផ្លូវ 95, 120104 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'បឹងកេងកងទី បី', 'street': 'ផ្លូវ 95', 'postalCode': '120104'}","{'lat': 11.54507, 'lng': 104.92135}","[{'lat': 11.54508, 'lng': 104.92146}]",6736,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232255058'}]",Not Available,Not Available,Phnom Penh
វត្តសន្សំកុសល,here:pds:place:116w649e-b40947ed3675e7e6bbcab210f0f39f91,km,here:cm:ontology:temple,"{'label': 'វត្តសន្សំកុសល, ផ្លូវ 33ប៊ីធី, 120606 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'មានជ័យ', 'subdistrict': 'បឹងទំពុន', 'street': 'ផ្លូវ 33ប៊ីធី', 'postalCode': '120606'}","{'lat': 11.53145, 'lng': 104.91374}","[{'lat': 11.53122, 'lng': 104.91351}]",6759,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232149401'}]",Not Available,Not Available,Phnom Penh
វត្តសារាវ៉ាន់,here:pds:place:116jx7ps-2fae696ce74c0cf19aac00d9d8e5662f,km,here:cm:ontology:temple,"{'label': 'វត្តសារាវ៉ាន់, ផ្លូវ ព្រះអង្គយុគន្ធរ, 120206 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ផ្សារកណ្ដាលទី ពីរ', 'street': 'ផ្លូវ ព្រះអង្គយុគន្ធរ', 'postalCode': '120206'}","{'lat': 11.56626, 'lng': 104.92712}","[{'lat': 11.56623, 'lng': 104.927}]",6871,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '800-8300-0175', 'name': 'Library'}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358695'}, {'supplier': {'id': 'tripadvisor'}, 'id': '2513439'}]","[{'www': [{'value': 'http://www.suntourspp.wordpress.com', 'categories': [{'id': '800-8300-0175'}]}]}]",Not Available,Phnom Penh
វត្តលង្កា,here:pds:place:116jx7ps-605c9d709f99050b98c6b3d546dad90e,km,here:cm:ontology:temple,"{'label': 'វត្តលង្កា, 120102 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'បឹងកេងកងទី មួយ', 'postalCode': '120102'}","{'lat': 11.55603, 'lng': 104.92698}","[{'lat': 11.55603, 'lng': 104.92708}]",6979,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3000-0023', 'name': 'Tourist Attraction'}, {'id': '300-3000-0025', 'name': 'Historical Monument'}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358593'}, {'supplier': {'id': 'tripadvisor'}, 'id': '2511201'}]",Not Available,"[{'categories': [{'id': '300-3000-0023'}, {'id': '300-3000-0025'}], 'text': ['ច័ន្ទ-អាទិត្យ: 08:00 - 17:00'], 'isOpen': False, 'structured': [{'start': 'T080000', 'duration': 'PT09H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Phnom Penh
វត្ត ធុតង្គចំការដូង,here:pds:place:116w6496-eea8e5cc388aa8a74a08263a5f56f806,km,here:cm:ontology:temple,"{'label': 'វត្ត ធុតង្គចំការដូង, 120501 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដង្កោរ', 'subdistrict': 'ដង្កោរ', 'postalCode': '120501'}","{'lat': 11.51061, 'lng': 104.89082}","[{'lat': 11.51061, 'lng': 104.89082}]",7003,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232265433'}]",Not Available,Not Available,Phnom Penh
វត្តឧណ្ណាលោម,here:pds:place:116w649g-f4cc0e8ebf2b481ab369a05ba1fce773,km,here:cm:ontology:temple,"{'label': 'វត្តឧណ្ណាលោម, ផ្លូវ 172, 120205 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ផ្សារកណ្ដាលទី មួយ', 'street': 'ផ្លូវ 172', 'postalCode': '120205'}","{'lat': 11.568, 'lng': 104.92969}","[{'lat': 11.56786, 'lng': 104.92975}]",7148,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}, {'id': '300-3000-0000', 'name': 'Landmark-Attraction'}, {'id': '300-3200-0000', 'name': 'Religious Place'}, {'id': '300-3200-0376', 'name': 'Pagoda'}]",,"[{'supplier': {'id': 'core'}, 'id': '1216359015'}, {'supplier': {'id': 'tripadvisor'}, 'id': '1020079'}, {'supplier': {'id': 'tripadvisor'}, 'id': '20821229'}]",Not Available,Not Available,Phnom Penh
វត្តព្រៃស្ពឺ,here:pds:place:116w6493-a4196d41ad5064077e387bdebd04ccc8,km,here:cm:ontology:temple,"{'label': 'វត្តព្រៃស្ពឺ, 120909 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ពោធិ៍សែនជ័យ', 'subdistrict': 'ចោមចៅ', 'postalCode': '120909'}","{'lat': 11.5102, 'lng': 104.83464}","[{'lat': 11.51021, 'lng': 104.83464}]",7171,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232151278'}]",Not Available,Not Available,Phnom Penh
វត្តព្រែកឯង,here:pds:place:116w649g-c5c8d7239f1132f8e6e821528d75dfd8,km,here:cm:ontology:temple,"{'label': 'វត្តព្រែកឯង, ផ្លូវ 1, 120205 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ផ្សារកណ្ដាលទី មួយ', 'street': 'ផ្លូវ 1', 'postalCode': '120205'}","{'lat': 11.56933, 'lng': 104.93011}","[{'lat': 11.56937, 'lng': 104.93026}]",7196,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232260263'}]",Not Available,Not Available,Phnom Penh
វត្ត ព្រៃស្ពឺ,here:pds:place:116w6493-0f8a0f8720a1aba01a88d95de71044ad,km,here:cm:ontology:temple,"{'label': 'វត្ត ព្រៃស្ពឺ, 120909 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ពោធិ៍សែនជ័យ', 'subdistrict': 'ចោមចៅ', 'postalCode': '120909'}","{'lat': 11.5102, 'lng': 104.83344}","[{'lat': 11.5102, 'lng': 104.83344}]",7230,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232150862'}]",Not Available,Not Available,Phnom Penh
វត្តកោះមេត្តាពោធិវង្ស,here:pds:place:116w6498-32fe1dea499b6f27ab3ebd2fc632c405,km,here:cm:ontology:temple,"{'label': 'វត្តកោះមេត្តាពោធិវង្ស, 120909 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ពោធិ៍សែនជ័យ', 'subdistrict': 'ចោមចៅ', 'postalCode': '120909'}","{'lat': 11.53094, 'lng': 104.80869}","[{'lat': 11.53089, 'lng': 104.8087}]",7299,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232251562'}]",Not Available,Not Available,Phnom Penh
វត្តបញ្ចាកែវមុនីឫស្សីសាញ់,here:pds:place:116w6496-5ecbd812641c17b25730ca3198ac62e6,km,here:cm:ontology:temple,"{'label': 'វត្តបញ្ចាកែវមុនីឫស្សីសាញ់, 120504 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដង្កោរ', 'subdistrict': 'ព្រៃស', 'postalCode': '120504'}","{'lat': 11.50243, 'lng': 104.87395}","[{'lat': 11.50243, 'lng': 104.87395}]",7357,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232148727'}]",Not Available,Not Available,Phnom Penh
វត្តព្រះយូវង្ស,here:pds:place:116jx7ps-fb3f713b9fcb067deb2db662456c8ed8,km,here:cm:ontology:temple,"{'label': 'វត្តព្រះយូវង្ស, ផ្លូវ 312, 120101 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'ទន្លេបាសាក់', 'street': 'ផ្លូវ 312', 'postalCode': '120101'}","{'lat': 11.55254, 'lng': 104.92996}","[{'lat': 11.55255, 'lng': 104.93034}]",7378,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1216358590'}]",Not Available,Not Available,Phnom Penh
វត្ត កៀនស្វាយក្នុង,here:pds:place:116w649g-b8319c86f06f5e4b29919a0bc9d5adc1,km,here:cm:ontology:temple,"{'label': 'វត្ត កៀនស្វាយក្នុង, ផ្លូវ 1, 120208 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ដូនពេញ', 'subdistrict': 'ជ័យជំនះ', 'street': 'ផ្លូវ 1', 'postalCode': '120208'}","{'lat': 11.56642, 'lng': 104.93181}","[{'lat': 11.56649, 'lng': 104.93193}]",7381,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232261028'}]",Not Available,Not Available,Phnom Penh
វត្តនួនមណីរាម,here:pds:place:116w649e-c15adb7481883e56915d7da90af6a5ab,km,here:cm:ontology:temple,"{'label': 'វត្តនួនមណីរាម, ផ្លូវ 41, 120102 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'បឹងកេងកងទី មួយ', 'street': 'ផ្លូវ 41', 'postalCode': '120102'}","{'lat': 11.54586, 'lng': 104.92826}","[{'lat': 11.54587, 'lng': 104.92812}]",7409,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232251592'}]",Not Available,Not Available,Phnom Penh
វត្តដំបូកខ្ពស់,here:pds:place:116w649e-7eff03415fb587796b75fa094e669dbf,km,here:cm:ontology:temple,"{'label': 'វត្តដំបូកខ្ពស់, ផ្លូវ 135, 120112 ភ្នំពេញ, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'ភ្នំពេញ', 'city': 'ភ្នំពេញ', 'district': 'ចម្ការមោន', 'subdistrict': 'ផ្សារដើមថ្កូវ', 'street': 'ផ្លូវ 135', 'postalCode': '120112'}","{'lat': 11.5269, 'lng': 104.91917}","[{'lat': 11.5269, 'lng': 104.91911}]",7536,"[{'id': '300-3200-0031', 'name': 'Temple', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232259399'}]",Not Available,Not Available,Phnom Penh
