id,province_id,image_src,title,description,province_name
491,66,,Bavet International Border,Located 48 kilometers from Svay Rieng provincial town is the international border with Vietnam. The Bavet checkpoint is the main international border crossing for people...,ស្វាយរៀង
492,66,,Prey Basak,Located in Svay Rieng District at the Southeast of the provincial town in the distance of 8.5 kilometers from the provincial town. The area of Prey Basak has 84 square me...,ស្វាយរៀង
493,44,,central market,"Central Market, the Phsar Thmey built in 1937, is a stylish Art Décor rotunda with wings extending in four different directions.",ភ្នំពេញ
494,44,,Norodom Sihanouk  Memorial,The memorial is dedicated to the late king’s accomplishment in liberating  Cambodia from France in November of 1953.,ភ្នំពេញ
495,44,,NIGHT CRUISE,"One of the more popular tour programs in Phnom Penh is a night cruise on the Mekong river, leisurely enjoying the stars in a romantic environment.",ភ្នំពេញ
496,44,,WIN WIN  MEMORIAL,"Built to commemorate the success of Prime Minister Hun Sen’s Win-Win policy that brought the return of solarity and peace to the nation, the Win-Win Memorial stands as a...",ភ្នំពេញ
497,44,,Tuol Tompoung Market,"The Toul Tum Poung market, also known as the Russian market, is Must Visit of Phnom Penh.",ភ្នំពេញ
498,44,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2020-06-04-03-22-59am-thumb245x150.jpg,"My lockdown fantasy: I wish I was back in the bustling, mind-blowing beauty of Phnom Penh","Hovering like a banana-coloured flying saucer above the dusty, congested streets of scooters and cyclo taxis,...",ភ្នំពេញ
499,44,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-05-48am-thumb245x150.png,Wat Phnom (Wat Phnom Daun Penh),The Wat Phnom temple is the most significant of all the temples in Phnom Penh.  It is from here that the city...,ភ្នំពេញ
500,44,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-08-12am-thumb245x150.png,Royal Palace,The Royal Palace of Cambodia is a complex of buildings although it is generally understood to be the royal abo...,ភ្នំពេញ
501,44,https://tourismcambodia.org/storage/uploads/contents/thumb/162-thumb245x150-shutterstock-1120064264.png,National Museum,The National Museum of Cambodia in Phnom Penh is the country’s leading historical and archaeological museum in...,ភ្នំពេញ
502,44,https://tourismcambodia.org/storage/uploads/contents/thumb/163-thumb245x150-shutterstock-1151568635.png,Independence Monument (Vimean Ekareach),"Located at the intersection of Norodom Boulevard and Sihanouk Boulevard in the heart of Phnom Penh city, the I...",ភ្នំពេញ
503,44,https://tourismcambodia.org/storage/uploads/contents/thumb/172-thumb245x150-shutterstock-126482903.png,Ounalom Monastery,The origin of the Ounalom Pagoda can be traced to as far back as the 15th Century. It was built in 1422 by,ភ្នំពេញ
504,44,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-20-10-22-57am-thumb245x150.jpg,Riverfront,"The park-like Riverfront is a great place to spend a day absorbing local flavours; watch the people unwind, en...",ភ្នំពេញ
505,44,https://tourismcambodia.org/storage/uploads/contents/thumb/168-thumb245x150-shutterstock-1251727690.png,River Cruise,"Rivers are the foundation of our society. The mighty Mekong River is indeed, in more ways than one, the lifeli...",ភ្នំពេញ
506,44,https://tourismcambodia.org/storage/uploads/contents/thumb/170-thumb245x150-shutterstock-1168390129.png,Choeung Ek Memorial (The Killing Fields),"Located about 17km south of Phnom Penh, Choeung Ek was once an orchard and a Chinese graveyard. It",ភ្នំពេញ
507,44,https://tourismcambodia.org/storage/uploads/contents/thumb/169-thumb245x150-shutterstock-706219276.png,Toul Sleng Genocide Museum (S-21),"Prior to 1975, Toul Sleng was a high school. When the Khmer Rouge came to power it was converted into the",ភ្នំពេញ
508,44,https://tourismcambodia.org/storage/uploads/contents/thumb/174-thumb245x150-street-240-04.jpg,Street 240,"Street 240's tree shaded avenue harbors a unique collection of quality boutiques and souvenir shops,",ភ្នំពេញ
509,44,https://tourismcambodia.org/storage/uploads/contents/thumb/175-thumb245x150-inspiring_decor_ideas_from_phnom_penh-3.jpg,Street 178,Street 178 has long been known as 'Art Street' for the local sculpture shops and art galleries that line the,ភ្នំពេញ
510,45,https://tourismcambodia.org/storage/uploads/contents/thumb/215-thumb245x150-aa.jpg,Virachey National Park,"Picturesque natural forest, stunning mountains, plateaus, valleys, local ethnic communities and a diverse wild...",រតនគីរី
511,45,https://tourismcambodia.org/storage/uploads/contents/thumb/214-thumb245x150-393681708.jpg,Veal Ram Plang,"Veal Ram Plang got its name from the son of a hill tribe chief who lived in the area. According to legend, a l...",រតនគីរី
512,45,https://tourismcambodia.org/storage/uploads/contents/thumb/213-thumb245x150-896-9.jpg,Tat Tay Waterfall,The Tat Tay is a water-rapids that is best enjoyed from February to April. It is located along the Sre Pork Ri...,រតនគីរី
513,45,https://tourismcambodia.org/storage/uploads/contents/thumb/188-thumb245x150-shutterstock-1048274662.png,Se San River,"Located about 40km from northern part of the capital town of Banlung, the Se San is an all seasons river and o...",រតនគីរី
514,45,https://tourismcambodia.org/storage/uploads/contents/thumb/187-thumb245x150-shutterstock-1193171353.png,Ou’Sinlair Waterfall or 7-level waterfall,"Ou’Sinlair Waterfall is located in Lum Phat district, about 30km south-west of Banlung. There was no good road...",រតនគីរី
515,45,https://tourismcambodia.org/storage/uploads/contents/thumb/186-thumb245x150-886-9.jpg,Lumphat's Wildlife Harmony,"Lumphat Wildlife Sanctuary covers an area of 2,225 sq. km and charms visitors with its picturesque forests and...",រតនគីរី
516,45,https://tourismcambodia.org/storage/uploads/contents/thumb/184-thumb245x150-shutterstock-1064588393.png,Katieng Waterfall,From the top the view of the waterfall is pretty stunning. You can look out across to large trees on the oppos...,រតនគីរី
517,45,https://tourismcambodia.org/storage/uploads/contents/thumb/183-thumb245x150-shutterstock-1302654877.png,Kachanh Waterfall,"As the name suggests, this interesting site is located in the Kachanh Commune in the district of Banlung.",រតនគីរី
518,45,https://tourismcambodia.org/storage/uploads/contents/thumb/182-thumb245x150-20.1.2-eisey-patamak-mountain-orphnom-svay.jpg,Eisey Patamak Mountain,"Eisey Patamak Mountain or Phnom Eysei Patamak, is also known as Phnom Svay. Located about 2.5 km west of the B...",រតនគីរី
519,45,https://tourismcambodia.org/storage/uploads/contents/thumb/180-thumb245x150-ratanakiri-013.jpg,Cha Ung Waterfall,"The Cha Ung Waterfall is located in the Kreung hill tribe village of Cha Ung, in the district of Ou Chum.",រតនគីរី
520,45,https://tourismcambodia.org/storage/uploads/contents/thumb/178-thumb245x150-shutterstock-1237005625.png,Ethnic Minority Museum,"Near the shore of the Yeak Laom lake, is a museum built in traditional wooden style, to preserve and display a...",រតនគីរី
521,45,https://tourismcambodia.org/storage/uploads/contents/thumb/177-thumb245x150-an-aerial-view-shows-boeung-yeak-laom-lake-in-ratanakkiri-province.-wiki-commons.jpg,Yeak Laom Lake,Yeak Laom Lake is located about 5 kilometers southeast of central Banlung. This beautiful lake is a crater,រតនគីរី
522,46,,Rum Near II Waterfall,"The Romanea Pee (II) Waterfall is located in Pourang Village, Sèn Monorom Commune, Oreang District; 12",មណ្ឌលគីរី
523,46,https://tourismcambodia.org/storage/uploads/contents/thumb/242-thumb245x150-P1100113.jpg,Phnom Kraol Cultural Resort,"- Location : Orayes Village, Sre Sangkom Commune, Koh Nheak District, Mondulkiri Province, 3 km from",មណ្ឌលគីរី
524,46,https://tourismcambodia.org/storage/uploads/contents/thumb/241-thumb245x150-shutterstock-783250963.png,Pou Tang Village,"Location : Poules and Pouchhob villages, Dakdam Commune, Ou Reang District, Mondulkiri Province, 20 km",មណ្ឌលគីរី
525,46,https://tourismcambodia.org/storage/uploads/contents/thumb/240-thumb245x150-vj6w31z2.jpg,Tree Ocean (Samuth Chher),"Tree Ocean (Samuth Cher) is located in the northwest of Sen Monorom district, Mondoulkiri Province near",មណ្ឌលគីរី
526,46,https://tourismcambodia.org/storage/uploads/contents/thumb/239-thumb245x150-s90qyit6.jpg,Romanea I Waterfall,"The Romanea Muoy Waterfall is sited in Poutrou Village, Sèn Monorom Commune, Oreang District; 17 km",មណ្ឌលគីរី
527,46,https://tourismcambodia.org/storage/uploads/contents/thumb/238-thumb245x150-x0otiuo5.jpg,Lumphat Wildlife Sanctuary,"Lumphat Wildlife Sanctuary is the part of Mondulkiri wildlife sanctuary, is one of Cambodia’s natural",មណ្ឌលគីរី
528,46,https://tourismcambodia.org/storage/uploads/contents/thumb/237-thumb245x150-Bosra watefall.jpg,Chrey Yos Waterfall,"The Chrey Yos Waterfall is located in Laoka Village, Sokhdom Commune and Pouloung Village, Romanea",មណ្ឌលគីរី
529,46,https://tourismcambodia.org/storage/uploads/contents/thumb/236-thumb245x150-P1100024.jpg,Or Chhvéng Waterfall,"The Or Chhvéng Waterfall is located in Poutrom Village, Romanea Commune, Sèn Monorom District; 12 km",មណ្ឌលគីរី
530,46,https://tourismcambodia.org/storage/uploads/contents/thumb/235-thumb245x150-28221315151_802d99437a_b.jpg,Mondulkiri Protected Forest,"Started in 2005, The Eastern Plains Landscape (EPL) project, located in northeastern Cambodia, covers 2",មណ្ឌលគីរី
531,46,https://tourismcambodia.org/storage/uploads/contents/thumb/234-thumb245x150-slidesow-Mondul-Kiri-Province.jpg,Lèng Tao Waterfall,"The Lèng Tao Waterfall is located in Pouloung Village, Romanea Commune, Sèn Monorom District; 15 km from",មណ្ឌលគីរី
532,46,https://tourismcambodia.org/storage/uploads/contents/thumb/232-thumb245x150-003.jpg,Lek Pok Bras,"The Lek Pok Bras Waterfall is located in Romanea Commune, Sen Monorom District; 13 km from the provincial",មណ្ឌលគីរី
533,46,https://tourismcambodia.org/storage/uploads/contents/thumb/229-thumb245x150-ortoengloeng.jpg,Or Toeng Loeng Waterfall,"The Or Toeng Loeng Waterfall is located in Mémang Commune, Keo Seima District; 30 km away from the",មណ្ឌលគីរី
534,46,https://tourismcambodia.org/storage/uploads/contents/thumb/228-thumb245x150-leng-khin-is-mondulkiris-highest-waterfall-measuring-25m-in-the-dry-season-and-28m-in-the-rainy-season.-pha-lina.jpg,Lèng Khin Waterfall,"The Lèng Khin Waterfall is located in Pouyam Village, Sèn Monorom Commune, Oreang District; 26 km away",មណ្ឌលគីរី
535,46,https://tourismcambodia.org/storage/uploads/contents/thumb/227-thumb245x150-Forest_in_Mondulkiri.jpg,Dei Ey Community Homestay,Dei Ey lies on road 76 from Sen Monorom to Kho Ngek district. And is 46 km from Sen Monorom. Dei Ey,មណ្ឌលគីរី
536,46,https://tourismcambodia.org/storage/uploads/contents/thumb/224-thumb245x150-Phnom-Nam-Lear-3.jpg,Phnom Nam Lear Wildlife Sanctuary,"It has an area of 475 kilometer squares, 45km from the town, it is known for the beautiful scenic beauty",មណ្ឌលគីរី
537,46,https://tourismcambodia.org/storage/uploads/contents/thumb/223-thumb245x150-9552665509_0e9ddf64d5_b.jpg,Phnom Dos Kramom Resort,"The Yok Sros Phlom or Phnom Dos Kramom Resort is located in Dos Kramom Village, Sokhdom Commune,",មណ្ឌលគីរី
538,46,https://tourismcambodia.org/storage/uploads/contents/thumb/222-thumb245x150-maxresdefault.jpg,Sen Monorum Waterfall,"Locates at Sen Monorum District in five-kilometer distance from the provincial town by red soil trail, Along",មណ្ឌលគីរី
539,46,https://tourismcambodia.org/storage/uploads/contents/thumb/220-thumb245x150-P1100010.jpg,Riverside,Riverside locates at Koh Nhek District in 150-kilometer distance from the provincial town. The riverside has,មណ្ឌលគីរី
540,46,https://tourismcambodia.org/storage/uploads/contents/thumb/219-thumb245x150-shutterstock-674796343.png,Plantation of Pinetrees,Pinetrees located at Sen Monorum District in six-kilometer distances from the provincial town by the National,មណ្ឌលគីរី
541,46,https://tourismcambodia.org/storage/uploads/contents/thumb/218-thumb245x150-Chrey-Thom-Waterfall.png,Chrey Thom Waterfall,It locates at Sen Monorum District in 43-kilometer distance from the provincial town. During the dry season,មណ្ឌលគីរី
542,46,https://tourismcambodia.org/storage/uploads/contents/thumb/217-thumb245x150-shutterstock-771203974.png,Bousra Waterfall,"The Bousra Waterfall is conveniently located in Pech Chenda District, 43 kilometers from Sen Monorom. It",មណ្ឌលគីរី
543,47,,Pub Street,"Pub Street is so named because it is lined end to end on both sides by pubs, restaurants and shops.  This Centre for pubs, clubs, and bars, is filled with tourists around...",សៀមរាម
544,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-50-39am-thumb245x150.jpg,Angkor Golf Resort,"It is situated in Kasekam Village, Sra Nga Commune, Siem Reap. The golf course with the 7279 miles, 18",សៀមរាម
545,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-45-21am-thumb245x150.png,Angkor Silk Farm,"It is situated in Tortea Village, Knoberiel Commune, Siem Reap. The silkworm breeding and silk center has the",សៀមរាម
546,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-31-30am-thumb245x150.png,Royal Garden,There is a small palace which the king stays in the garden; it is smaller if compare with the palace in Phnom,សៀមរាម
